User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
Vice Pres Mike Pence says member of his staff who tested positive for COVID 19 is doing well and that neither h,ABC,3/21/2020,positive,0.227272727
Vice Pres Mike Pence claims the Department of Health and Human Services have placed an order for hundreds of mill,ABC,3/21/2020,neutral,0
Vice Pres Mike Pence says testing is expanding rapidly across the country Among the number of more than 195 0,ABC,3/21/2020,positive,0.5
ABC NEWS SPECIAL REPORT Members of the coronavirus task force give latest on COVID 19 at the White House,ABC,3/21/2020,positive,0.285714286
As many as 70 000 Americans could be confirmed as infected with coronavirus by the end of next week the director o,ABC,3/21/2020,positive,0.3
As more people across the United States test positive for the coronavirus or COVID 19 it s important to know what,ABC,3/22/2020,positive,0.375757576
DINNER S SERVED Instead of her usual passengers this school bus driver is taking around 125 hot meals to deliver,ABC,3/22/2020,neutral,0
Hopefully we won t need it but we might We re going to see what happens President Trump says when asked if he,ABC,3/22/2020,neutral,0
Vice President Mike Pence says the Trump administration is directing commercial labs to prioritize people who are,ABC,3/22/2020,neutral,0
I don t want to disturb them bother them I don t think I m going to learn much President Trump said while e,ABC,3/22/2020,positive,0.2
We all want to get to the same place President Trump tells when asked if he s concerned that lawmak,ABC,3/22/2020,neutral,0
I would be totally in favor of it on a temporary basis President Trump tells ABC News when asked i,ABC,3/22/2020,neutral,0
I think it was quite a while ago Trump tells ABC News when asked when he last had contact with Rand Paul who te,ABC,3/22/2020,neutral,0
SARS MERS and COVID 19 are all respiratory illnesses that are caused by the same large family of viruses called co,ABC,3/22/2020,positive,0.107142857
WH trade adviser to hoarders of medical supplies If you ve got any large quantities of material that this count,ABC,3/22/2020,positive,0.107142857
A Trump administration official says illegal border crossings have dropped by half as the strictest U S Mexico bor,ABC,3/22/2020,negative,-0.333333333
President Trump says the Navy hospital ship the USNS Mercy will be deployed to Los Angeles to add emergency surge,ABC,3/22/2020,neutral,0
After approving major disaster declarations for New York and Washington state President Trump says the request fro,ABC,3/22/2020,positive,0.099431818
President Trump For those worried and afraid please know as long as I am your president you can feel confident,ABC,3/22/2020,negative,-0.05
NEW President Trump says the National Guard has been activated to help New York California and Washington state,ABC,3/22/2020,positive,0.136363636
Typically buzzing with traffic the Mumbai Bridge in India appears empty as the country imposed a curfew in an effo,ABC,3/22/2020,negative,-0.133333333
President Trump says its absolutely critical that Americans follow federal government s guidelines on social dis,ABC,3/22/2020,positive,0.016666667
President Trump sends his regards to Sen Rand Paul who is the first U S senator to test positive for COVID 19,ABC,3/22/2020,positive,0.238636364
NEWS SPECIAL REPORT Pres Donald Trump and members of the coronavirus task force give updates on the federal,ABC,3/22/2020,positive,0.357142857
A powerful earthquake shook Croatia and its capital as the country grappled with the novel coronavirus outbreak dur,ABC,3/22/2020,positive,0.3
As talks hit a snag Speaker Pelosi writes a letter to House Democrats urging them to remain united as senators ne,ABC,3/22/2020,neutral,0
BREAKING Bipartisan talks on a third economic stimulus package to address the novel coronavirus crisis break down,ABC,3/22/2020,positive,0.014814815
A worldwide group representing Olympic hopefuls is calling on the IOC to postpone the Tokyo Olympics until the coro,ABC,3/22/2020,neutral,0
Racist extremist groups including neo Nazis and other white supremacists are encouraging members who contract nov,ABC,3/22/2020,negative,-0.0625
JUST IN German Chancellor Angela Merkel has gone into self quarantine after she was exposed to the virus accordin,ABC,3/22/2020,neutral,0
New York City Mayor Bill de Blasio announces establishment of a COVID 19 food czar aimed at creating a citywide,ABC,3/22/2020,positive,0.136363636
Is one generation taking the coronavirus less seriously than others Not really,ABC,3/22/2020,negative,-0.2
Mayor Bill de Blasio says he is deeply concerned and troubled and angry and frustrated at the lack of federal resp,ABC,3/22/2020,negative,-0.425
Mayor Bill de Blasio We are now in New York City the epicenter of this COVID 19 crisis in the United States of,ABC,3/22/2020,positive,0.136363636
New York City Mayor Bill de Blasio on COVID 19 threat It is important to recognize the sheer extent of change and,ABC,3/22/2020,positive,0.178787879
As the coronavirus infects more people around the world conservationists are warning of the risk to another vulner,ABC,3/22/2020,positive,0.5
Because of the highly contagious nature of the virus when the scientists handle the cultures they work alone insi,ABC,3/22/2020,positive,0.16
NO SWIMMING Rio de Janeiro s famous Copacabana Beach a huge draw for visitors and locals now appears completely em,ABC,3/22/2020,positive,0.333333333
BREAKING GOP Sen Rand Paul becomes first senator to test positive for the novel coronavirus He was not aware of,ABC,3/22/2020,positive,0.117424242
The coronavirus pandemic is rekindling decade old memories of the BP oil spill along the Gulf Coast,ABC,3/22/2020,neutral,0.1
New York Gov Andrew Cuomo criticizes density of public gatherings in New York City amid COVID 19 restrictions It,ABC,3/22/2020,positive,0.090909091
NEW Rand Paul has tested positive for COVID 19 the senator s office says He is feeling fine and is in quarant,ABC,3/22/2020,positive,0.26010101
Rethink Food NYC Inc launched an emergency food program called Restaurant Response where up to 30 neighborhood re,ABC,3/22/2020,neutral,0
CORONAVIRUS LATEST NY governor calls on city to produce plan to reduce density in public,ABC,3/22/2020,positive,0.25
The rush to find a treatment for the novel coronavirus continues to intensify as the number of diagnosed cases arou,ABC,3/22/2020,neutral,0
WATCH LIVE Sen Mitch McConnell gives updates on coronavirus economic stimulus bill,ABC,3/22/2020,positive,0.168181818
Vice President Pence and his wife both test negative for coronavirus,ABC,3/22/2020,negative,-0.3
Africa has received a much needed coronavirus care package from Chinese billionaire Jack Ma,ABC,3/22/2020,neutral,0.1
LATEST New York Gov Andrew Cuomo says the state is testing more people per capita than any country in the world,ABC,3/22/2020,positive,0.378787879
New York Gov Andrew Cuomo calls for a plan to reduce social density in New York City in 24 hours calling group ac,ABC,3/22/2020,positive,0.102020202
Former Real Madrid president Lorenzo Sanz died Saturday from the new coronavirus his family said He was 76,ABC,3/22/2020,positive,0.112121212
NEW New York Gov Andrew Cuomo says the state is implementing trial drugs in treatment of COVID 19 including Chlo,ABC,3/22/2020,positive,0.136363636
Some of the U S Army s top scientists are on the front lines in the battle against the novel coronavirus pandemic,ABC,3/22/2020,positive,0.5
New Jersey Gov Phil Murphy I think the flattening of the curve the social distancing telling everybody just st,ABC,3/22/2020,positive,0.084848485
The novel coronavirus pandemic has turned America s urban restaurant hot spots into virtual ghost towns,ABC,3/22/2020,positive,0.125
Michigan Gov Gretchen Whitmer on COVID 19 I can t afford to have a fight with the White House but the fact of t,ABC,3/22/2020,neutral,0
Michigan Gov Gretchen Whitmer tells her state needs more test kits We know that COVID 19 has inf,ABC,3/22/2020,positive,0.5
Hanes clothing company will start making masks for health care professionals treating coronavirus,ABC,3/22/2020,neutral,0
TRACKING COVID 19 By Sunday the novel coronavirus outbreak in the United States had grown to at least 26 000 case,ABC,3/22/2020,negative,-0.3
CORONAVIRUS LATEST The United States now has the third highest total diagnosed cases globally,ABC,3/22/2020,positive,0.125
New Jersey Gov Phil Murphy on executive order instructing residents to stay home It s quite clear that unless we,ABC,3/22/2020,positive,0.118181818
FEMA chief Pete Gaynor said his agency wasn t invited to join White House coronavirus task force until last week,ABC,3/22/2020,neutral,0
People from Europe to the U S are ignoring orders and recommendations to stay at home to help stop the coronavirus,ABC,3/22/2020,neutral,0
As the coronavirus upends the 2020 race Biden seeks to offers a possible presidency preview,ABC,3/22/2020,positive,0.05
CORONAVIRUS LATEST the U S now third highest globally in COVID 19 total cases,ABC,3/22/2020,positive,0.125
Senators and White House negotiators signaled on Saturday that they re closer to striking a bipartisan deal on a ma,ABC,3/22/2020,positive,0.25
DEEP CLEAN A robot dispensing a concentrated mist of hydrogen peroxide is being tested in Hong Kong to help deep,ABC,3/22/2020,positive,0.122222222
Washington D C s cherry blossoms are in bloom but fewer people are venturing out to see them amid the coronavirus,ABC,3/22/2020,neutral,0
Which workers are most vulnerable to the economic costs of the coronavirus breaks it down,ABC,3/22/2020,positive,0.011111111
Despite the Department of Veterans Affairs suspension of military funeral honors in the face of the novel coronavi,ABC,3/22/2020,negative,-0.1
Operators of cannabis dispensaries across the country have reported that business is booming,ABC,3/22/2020,neutral,0
NEW Vice President Pence and his wife both test negative for coronavirus,ABC,3/22/2020,negative,-0.081818182
Kept off the track by the coronavirus pandemic auto racers around the world are moving online,ABC,3/22/2020,neutral,0
Native American tribes across the country are pressing the federal government for more resources to prevent the spr,ABC,3/22/2020,positive,0.25
At gun stores from California to New York the American people are stocking up in enormous numbers almost as if th,ABC,3/22/2020,positive,0.045454545
RT NEW VIDEO Reports of a massive tornado striking Jonesboro Arkansas this evening SEVERE WEATHER LATEST https,ABC,3/28/2020,positive,0.284090909
Pres Trump has signed the massive coronavirus economic relief bill which follows weeks of financial fallout from,ABC,3/28/2020,positive,0.066666667
Artists who once had stable careers in music are struggling to fill the void Via,ABC,3/28/2020,neutral,0
The coronavirus pandemic has now killed more than 30 000 people globally and has topped more than 650 000 diagnose,ABC,3/28/2020,positive,0.2
CORONAVIRUS LATEST The global death toll has reached at least 30 249 according to data from Johns Hopkins Univers,ABC,3/28/2020,positive,0.066666667
Dr Skip Bohm hopes his research will help save thousands from COVID 19,ABC,3/28/2020,neutral,0
Black grandparents need to do something they never have distance themselves from their families Via,ABC,3/28/2020,negative,-0.166666667
NEW Tom Hanks announces he and his wife have returned home following COVID 19 diagnosis while in Australia Many,ABC,3/28/2020,positive,0.212121212
Pres Donald Trump gave remarks as the USNS Comfort a ship loaned to the novel coronavirus cause by the U S Navy,ABC,3/28/2020,neutral,0
A 90 year old Washington woman is crediting God her family and her homemade potato soup for helping her beat novel,ABC,3/28/2020,neutral,0.1
New York City s vulnerabilities in focus after becoming coronavirus pandemic s epicenter,ABC,3/28/2020,positive,0.293181818
New York Gov Andrew Cuomo says his conversation with Pres Trump covered arrival of USNS Comfort and additional ho,ABC,3/28/2020,positive,0.136363636
CORONAVIRUS LATEST Pres Trump said he is considering an enforceable quarantine in New Y,ABC,3/28/2020,positive,0.318181818
JUST IN Pres Trump said some people would like to see New York quarantined adding There s a possibility that,ABC,3/28/2020,positive,0.136363636
NEW New York Gov Andrew Cuomo says Jacob Javits Convention Center will open Monday as a temporary hospital with 1,ABC,3/28/2020,positive,0.043181818
New York Gov Andrew Cuomo says health care workers are expressing concern over PPE use guidelines set forth by CDC,ABC,3/28/2020,positive,0.136363636
While the telltale symptoms of coronavirus including fever dry cough and shortness of breath have been well publ,ABC,3/28/2020,negative,-0.066666667
As Louisiana braces for a surge of coronavirus cases the state pleads for federal help,ABC,3/28/2020,neutral,0
What used to be a routine request for political cash could now come across as tone deaf or tacky,ABC,3/29/2020,neutral,0
LATEST President Trump has reversed his call to reopen businesses by Easter and now says he will extend the nation,ABC,3/29/2020,positive,0.5
RT Dr Anthony Fauci The decision to extend this mitigation process until the end of April I think was a wise and prudent d,ABC,3/29/2020,positive,0.7
Despite deep economic impacts of the coronavirus crisis 57 of Americans approve of Pres Trump s handling of the,ABC,3/29/2020,positive,0.1
BREAKING President Trump extends White House coronavirus guidelines We will be extending our guidelines to April,ABC,3/29/2020,neutral,0
President Trump The peak the highest point of death rates is likely to hit in two weeks Nothing would be wor,ABC,3/29/2020,neutral,0
WELCOME VISIT Alpacas were brought around to the windows of two care residences in the UK to bring smiles to the r,ABC,3/29/2020,positive,0.8
RT Pres Trump said a new test has been approved to get coronavirus results within 5 minutes On Friday the FDA authorize,ABC,3/29/2020,positive,0.136363636
HAPPENING NOW Pres Trump and members of the coronavirus task force hold a briefing on COVID 19 from the Rose Gard,ABC,3/29/2020,positive,0.6
States and hospitals are preparing to convert anesthesia machines for use on COVID 19 patients in need of breathing,ABC,3/29/2020,neutral,0
Think about the people who don t have homes they can t stay in place they can t shelter in place,ABC,3/29/2020,neutral,0
How grassroots efforts are providing medical personnel with much needed PPE,ABC,3/29/2020,neutral,0.1
Staying at home has become synonymous with healthy habits in the age of coronavirus but what s everyone doing to s,ABC,3/29/2020,positive,0.5
The cast of the 2011 global outbreak thriller Contagion banded together to create a public service announcement o,ABC,3/29/2020,neutral,0
Detected cases are higher in blue states but growing faster in red states Via,ABC,3/29/2020,positive,0.083333333
In Louisiana amid skyrocketing rates of the novel coronavirus and a statewide stay at home order scientists are f,ABC,3/29/2020,neutral,0
Whether it s hiking fishing or back country skiing the great outdoors provides a breath of fresh air in these tur,ABC,3/29/2020,positive,0.366666667
COVID 19 has been compared to the flu Experts say that s wrong The novel coronavirus appears more deadly and spre,ABC,3/29/2020,negative,-0.066666667
CORONAVIRUS LATEST Number of new coronavirus cases in Italy appears to be dropping Spai,ABC,3/29/2020,positive,0.318181818
The billions of tax dollars headed for hospitals and states as part of the 2 2 trillion coronavirus response bill,ABC,3/29/2020,neutral,0
Coronavirus and 2020 campaigns Race looks grim as states continue to delay primaries,ABC,3/29/2020,negative,-1
NEW New York State registers 7 195 new cases with total cases surpassing 59 000 965 people have died from the no,ABC,3/29/2020,positive,0.102272727
OPINION 9 11 commission official calls on government to change response to coronavirus immediately,ABC,3/29/2020,neutral,0
New York Gov Andrew Cuomo says the NYS Department of Health has developed a less intrusive COVID 19 saliva and sho,ABC,3/29/2020,positive,0.023232323
NEW New York Gov Andrew Cuomo announces two week extension for non essential state work force to remain home I,ABC,3/29/2020,positive,0.090909091
It s much more stressful and more emotional one funeral director said,ABC,3/29/2020,positive,0.333333333
NEW Dr Anthony Fauci the director for the National Institute of Allergy and Infectious Diseases and a member of,ABC,3/29/2020,positive,0.136363636
Modi apologizes to Indians for 21 day lockdown hardships calling it harsh but needed to win the battle against t,ABC,3/29/2020,positive,0.3
Louisiana Gov John Bel Edwards said cases of novel coronavirus are expected to surge in Louisiana and overwhelm ho,ABC,3/29/2020,negative,-0.1
Payments from a federal coronavirus relief package could take several weeks to arrive,ABC,3/29/2020,neutral,0
As business owners and employees navigate the new normal here are some of the ways they have adapted to stay opera,ABC,3/29/2020,positive,0.143181818
CORONAVIRUS LATEST Diagnosed cases of COVID 19 skyrocket surpassing 681 000 cases globally,ABC,3/29/2020,positive,0.25
President Trump authorizes ready reserve forces to fight coronavirus Here s what that means,ABC,3/29/2020,positive,0.2
RT As the White House s 15 days to slow the spread guidelines is set to expire Monday former homeland security adviser,ABC,3/29/2020,negative,-0.1
Should Mardi Gras have been canceled because of coronavirus concerns Louisiana Gov Bel Edwards tells,ABC,3/29/2020,neutral,0
RT on state of the COVID 19 outbreak What we re seeing today actually probably represents something that happe,ABC,3/29/2020,neutral,0
Whether it s going for a cup of coffee taking a stroll and sparking up conversations with a friendly dog owner or,ABC,3/29/2020,positive,0.375
Louisiana Gov Bel Edwards urges residents to independently comply with social distancing measures My point to th,ABC,3/29/2020,positive,0.016666667
RT On conditions in Louisiana Gov Edwards tells We obviously have a spread that is growing faster than we,ABC,3/29/2020,neutral,0
New Jersey Gov Phil Murphy tells we re still way short on medical supplies even with shipment fr,ABC,3/29/2020,positive,0.045454545
Pressed on why an enforceable quarantine wouldn t be effective New Jersey Gov Phil Murphy tells,ABC,3/29/2020,positive,0.368181818
New Jersey Gov Phil Murphy suggests enforceable quarantine is not necessary for New York New Jersey and Connectic,ABC,3/29/2020,positive,0.102272727
New 3D printing techniques could ease medical supply shortages in coronavirus fight,ABC,3/29/2020,positive,0.068181818
As states crack down on gatherings due to coronavirus some exemptions for religious groups keeps pews full,ABC,3/29/2020,positive,0.017361111
Pres Trump says he won t use enforceable quarantine in New York New Jersey and Connecticut,ABC,3/29/2020,positive,0.136363636
CORONAVIRUS LATEST Global pandemic has killed more than 30 000 Louisiana governor anno,ABC,3/29/2020,positive,0.2
MORE Pres Trump and Joe Biden are even in trust to handle the coronavirus outbreak 45 43 Biden leads by 13 poi,ABC,3/29/2020,positive,0.5
Even before the coronavirus crisis there were 140 million poor to low wealth Americans who could not afford a 400,ABC,3/29/2020,negative,-0.2
NEW Despite deep economic impacts of the coronavirus crisis 57 of Americans approve of Pres Trump s handling of,ABC,3/29/2020,positive,0.112121212
The Denver Zoo released footage of its four week old great one horned rhino calf rolling around and playing with wa,ABC,3/29/2020,positive,0.45
The governor of Rhode Island is taking extreme measures to prevent the spread of the novel coronavirus in her state,ABC,3/29/2020,negative,-0.125
The thermometers which are connected to a smartphone app are designed to crowd source unusual fever activity in r,ABC,3/29/2020,positive,0.2
Why coronavirus antibody testing in one Colorado town could provide a way forward,ABC,3/29/2020,neutral,0
CORONAVIRUS LATEST Madison Square Garden Company CEO James Dolan has tested positive for coronavirus,ABC,3/29/2020,positive,0.363636364
Crowdsourcing desperately needed medical supplies in coronavirus fight,ABC,3/29/2020,negative,-0.3
While it might be impossible to figure out who is going to become sick with novel coronavirus some public health e,ABC,3/29/2020,negative,-0.46031746
GIVING THANKS Morristown Medical Center in New Jersey leaves messages of encouragement for the staff on the frontl,ABC,3/29/2020,positive,0.059090909
This orangutan grabbed a sponge and helped keep the Perth Zoo sanitized as the COVID 19 pandemic spread in Australi,ABC,3/29/2020,neutral,0
The nation s hospitals facing dire shortages of lifesaving ventilators as the coronavirus outbreak continues are,ABC,3/29/2020,neutral,0
For now there is no approved treatment vaccine or cure for COVID 19,ABC,3/29/2020,neutral,0
As the novel coronavirus continues to spread across the U S one of the most basic daily tasks has become a lot mo,ABC,3/29/2020,positive,0.166666667
Since the coronavirus outbreak gun shops have reported long lines and runs on firearms and ammunition,ABC,3/29/2020,negative,-0.05
We ve seen in select areas a much larger degradation in performance,ABC,3/29/2020,neutral,0
The CDC issues advisory Due to extensive community transmission of COVID 19 in the area CDC urges residents of,ABC,3/29/2020,negative,-0.0625
The coronavirus pandemic could change how we vote in 2020 and beyond,ABC,3/29/2020,neutral,0
CORONAVIRUS LATEST Pres Trump says he won t use enforceable quarantine in New York New Jersey and Connecticut,ABC,3/29/2020,positive,0.257575758
NEW North Korea fired two suspected ballistic missiles into the sea South Korea called it very inappropriate a,ABC,3/29/2020,positive,0.168181818
Happy birthday Victor The Cooper City law enforcement and fire rescue personnel joined forces with a young boy,ABC,3/29/2020,positive,0.45
FBI learned of coronavirus inspired bomb plotter through radicalized U S Army soldier,ABC,3/29/2020,neutral,0
ROAD TO RECOVERY Central Arkansas Veterans Healthcare System discharged its first COVID 19 long term ventilator pa,ABC,4/8/2020,positive,0.066666667
President Trump says he has now seen the memo Peter Navarro wrote in late January after saying yesterday he had n,ABC,4/8/2020,negative,-0.3
Vice President Mike Pence says the Trump administration will open the economy when we can do so responsibly,ABC,4/8/2020,positive,0.1
Epidemiologists urge Americans not to gain a false sense of confidence and continue to practice social distancing,ABC,4/8/2020,negative,-0.183333333
Dr Anthony Fauci says it s very painful to see health disparities that put African Americans at higher risk of,ABC,4/8/2020,negative,-0.22
Dr Anthony Fauci urges Americans not to get complacent and to keep mitigating We now know for sure that the mi,ABC,4/8/2020,positive,0.5
Dr Deborah Birx says in some areas the numbers of coronavirus cases are stabilizing but there is still a signi,ABC,4/8/2020,neutral,0
RT On we have the latest on the novel coronavirus pandemic after more than 1 49 million people have been diagno,ABC,4/8/2020,positive,0.5
We find ourselves in the midst of a very tough week Vice President Mike Pence says as the death toll in the U S,ABC,4/8/2020,negative,-0.505555556
As far back as late November U S intelligence officials warned a contagion was sweeping through China s Wuhan reg,ABC,4/8/2020,negative,-0.066666667
President Trump tells he learned about the gravity of COVID 19 sometime just prior to closing the,ABC,4/8/2020,neutral,0
I knew they had a curfew but no one was expecting to hear that siren,ABC,4/8/2020,neutral,0
This is not the time for retribution but it is still the time for clarity and transparency Secretary of State M,ABC,4/8/2020,neutral,0
Secretary of State Mike Pompeo says that there are no sanctions that prevent Iran form getting medical assistance,ABC,4/8/2020,neutral,0
Secretary of State Mike Pompeo says the State Department is working on getting Americans back to the U S amid the,ABC,4/8/2020,neutral,0
President Trump says he spoke with faith leaders today as Americans observe Passover and as Easter approaches to t,ABC,4/8/2020,neutral,0
The White House coronavirus task force gives an update on the pandemic after the virus has killed at least 14 000 p,ABC,4/8/2020,negative,-0.166666667
JUST IN Worldwide confirmed COVID 19 cases top 1 5 million Tracking the virus,ABC,4/8/2020,positive,0.45
Mariachi musicians paid tribute to medical personnel in their battle against the COVID 19 pandemic in front of Mexi,ABC,4/8/2020,neutral,0
HEROES SEND OFF Volunteers from Cayuga Health Systems in Ithaca New York given a rousing send off as they headed,ABC,4/8/2020,positive,0.136363636
CORONAVIRUS UPDATE China lifts lockdown in city where pandemic began U K prime mini,ABC,4/8/2020,neutral,0
Rio de Janeiro s samba schools which usually spend the year sewing costumes for Carnival celebrations are now makin,ABC,4/8/2020,negative,-0.25
Dr Anthony Fauci says that when the COVID 19 pandemic is over there will still be health disparities which we re,ABC,4/8/2020,neutral,0
Remember social distancing could be one of the major reasons why we re seeing less hospitalizations Does tha,ABC,4/8/2020,negative,-0.023611111
Tracking the spread of coronavirus in the U S,ABC,4/8/2020,neutral,0
This is traumatic It is traumatic for a group that already is experiencing and already has experienced heightened,ABC,4/8/2020,neutral,0.8
NEW U S financial markets spiked sharply Wednesday with the Dow Jones Industrial Average soaring more than 700 p,ABC,4/8/2020,positive,0.072272727
JUST IN U S death toll from COVID 19 passes 14 000,ABC,4/8/2020,neutral,0
A mom of two has devised a way to not have to say no every time her kids ask to do something outside the home durin,ABC,4/8/2020,neutral,0
LATEST Citing the ongoing COVID 19 pandemic and decline in vehicle demand Toyota extends its production suspens,ABC,4/8/2020,positive,0.5
LATEST City of Miami now requires employees and customers to wear masks at all times in grocery stores restaurant,ABC,4/8/2020,positive,0.5
A virus researcher shares her method for making sure she doesn t bring coronavirus into her home,ABC,4/8/2020,positive,0.5
Analysts concluded it could be a cataclysmic event a source says,ABC,4/8/2020,neutral,0
STAY SAFE U S Surgeon General Jerome Adams shows easy way to make homemade face mask,ABC,4/8/2020,positive,0.327777778
JUST IN 275 more people died from the coronavirus in New Jersey in the last 24 hours bringing the state s death t,ABC,4/8/2020,positive,0.212121212
JUST IN U S death toll from COVID 19 crosses 13 000 as number of confirmed cases in America tops 400 000,ABC,4/8/2020,positive,0.4
RT An News joint investigation with its owned television stations sheds new light on the likely flow of the coronavirus,ABC,4/8/2020,positive,0.178787879
NEW Andrew Cuomo says state plans more testing in minority communities amid new data showing disparities in COVID,ABC,4/8/2020,positive,0.257575758
Please quarantine from politicizing COVID Following threats from Pres Trump to pull U S funding for the organ,ABC,4/8/2020,neutral,0
BREAKING New York sees highest single day death toll yet with nearly 800 deaths in the past day Gov Andrew Cuom,ABC,4/8/2020,negative,-0.021266234
Commuters wear face masks to protect themselves from the coronavirus during morning rush hour traffic in Taipei,ABC,4/8/2020,neutral,0
Dancers from Russia s Mikhailovsky Theatre released a video of their self isolation ballet demonstrating how the,ABC,4/8/2020,neutral,0
NEW Gov Andrew Cuomo If the hospitalization rate keeps decreasing the way it is now then the system should sta,ABC,4/8/2020,positive,0.136363636
There is good news in what we re seeing New York Gov Andrew Cuomo says mitigation measures are flattening the,ABC,4/8/2020,positive,0.418181818
A university in Tokyo refused to let the coronavirus pandemic stand in the way of its graduation using tablets and,ABC,4/8/2020,neutral,0
More than 1 700 people were evacuated to 69 centers across Fiji and emergency teams cleared blocked roads after a c,ABC,4/8/2020,positive,0.5
Indian coronavirus car to drive home safety message on streets,ABC,4/8/2020,neutral,0
A firefighter trumpeter played his instrument from a crane bucket over a neighborhood in Brazil as a tribute to re,ABC,4/8/2020,neutral,0
NEW U K Prime Minister Boris Johnson remains in intensive care at a London hospital with the coronavirus but his,ABC,4/8/2020,positive,0.136363636
When the deadly coronavirus pandemic threatened the very foundation of the Baltimore Jewish community religious le,ABC,4/8/2020,neutral,0
Sen Kamala Harris tells that she would be honored if she is considered as a potential running mate for,ABC,4/8/2020,neutral,0
Half of small businesses could shutter in two months and another third in three to six months according to the Nat,ABC,4/8/2020,negative,-0.138888889
A Florida man s intentional cough on a store employee after commenting on the business efforts to prevent the spr,ABC,4/8/2020,neutral,0
An Ohio man got crafty after learning his gym shut down due to the novel coronavirus pandemic and constructed his o,ABC,4/8/2020,positive,0.039814815
Can t say we re out of the waters and safe Epidemiologists urge Americans not to gain a false sense of confidenc,ABC,4/8/2020,positive,0.05
Former police officer arrested in park for throwing ball with daughter due to coronavirus social distancing rules,ABC,4/8/2020,negative,-0.030555556
JUST IN Preliminary data in New York City shows clear inequalities clear disparities of coronavirus deaths May,ABC,4/8/2020,positive,0.112121212
Our religion always teaches us that no matter what the circumstances adapt reinvent and then do something specta,ABC,4/8/2020,neutral,0
What horrible decisions you have to make at a time like this a global crisis decisions you wouldn t ever think,ABC,4/8/2020,negative,-0.5
With the federal government poised to spend astronomical sums supporting the economy amid the coronavirus outbreak,ABC,4/8/2020,positive,0.25
Even as Spain reported another uptick in infections and fatalities today the Spanish government announced plans to,ABC,4/8/2020,neutral,0
CORONAVIRUS LATEST U S death toll nears 13 000 New York City death toll from COVID,ABC,4/8/2020,positive,0.318181818
NEW Mayor Bill de Blasio says New York City is now expected to need fewer ventilators than initially projected to,ABC,4/8/2020,positive,0.043181818
NEW U S financial markets ticked up slightly at the start of Wednesday s trading session as investors welcome som,ABC,4/8/2020,positive,0.192424242
HAPPENING NOW New York City Mayor Bill de Blasio gives update on COVID 19 The city has emerged as an epicenter of,ABC,4/8/2020,positive,0.136363636
Skilled medical practitioners are placing themselves in harm s way to save lives during the coronavirus pandemic,ABC,4/8/2020,positive,0.25
LATEST U K Prime Minister Boris Johnson remains clinically stable and is responding to treatment spokesperson,ABC,4/8/2020,positive,0.5
RT WAR ON THE VIRUS reports on the toll of the coronavirus not only on health care workers but on other esse,ABC,4/8/2020,negative,-0.0625
NEW As far back as late November U S intelligence officials warned a contagion was sweeping through China s Wuha,ABC,4/8/2020,negative,-0.015909091
Chinese authorities have lifted a monthslong lockdown on Wuhan the city where the coronavirus pandemic began,ABC,4/8/2020,neutral,0
A police officer sprays disinfectant on a traveler outside Hankou Railway Station after travel restrictions to le,ABC,4/8/2020,neutral,0
