User Name,Statuses,Time Created At,Sentiment Analysis,Polarity
President Trump declared that the peak in death rate in the coronavirus pandemic is likely to hit in two weeks,FoxNews,3/29/2020,neutral,0
President Trump and the coronavirus task force are giving updates on their response to the pandemic Live coverage,FoxNews,3/29/2020,positive,0.136363636
First responders and hospital workers on the front lines of the coronavirus crisis are at risk of bringing the illn,FoxNews,4/1/2020,positive,0.25
China lied about coronavirus outbreak figures putting the world in jeopardy U S intelligence agents say,FoxNews,4/1/2020,neutral,0
EXCLUSIVE Joe Biden is offering to call President Trump to discuss a strategy to combat the coronavirus pandemic r,FoxNews,4/1/2020,neutral,0
Researchers are racing to determine who is more likely to get infected or succumb to COVID 19,FoxNews,4/1/2020,positive,0.25
A woman s Facebook post about getting restaurant meals to health workers in the coronavirus fight has helped inspir,FoxNews,4/1/2020,neutral,0
A Chicago Bears wide receiver is on a mission to feed children in communities hit hard by the coronavirus pandemic,FoxNews,4/1/2020,negative,-0.195833333
Closed indefinitely Grand Canyon National Park is now off limits to visitors after an employee tested positive for,FoxNews,4/2/2020,positive,0.209090909
Fountains of Wayne co frontman Adam Schlesinger a Grammy winning musician and songwriter has died from coronaviru,FoxNews,4/2/2020,neutral,0.5
